event_id,user_id,event_type,event_date,product_id,amount,traffic_source
2414,1781,add_to_cart,02:51.7,404,,paid_ads
2248,1690,add_to_cart,05:42.2,102,,organic
2415,1781,checkout_start,05:51.7,404,,paid_ads
2416,1781,payment_info,10:51.7,404,,paid_ads
2417,1781,purchase,12:51.7,404,124.65,paid_ads
7747,4633,page_view,29:46.8,102,,organic
9599,5595,page_view,33:26.7,205,,social
1363,1209,page_view,36:05.7,201,,organic
9600,5595,add_to_cart,36:26.7,205,,social
9601,5595,checkout_start,41:26.7,205,,social
3561,2387,page_view,54:17.9,305,,social
4416,2834,page_view,57:46.4,205,,organic
9751,5674,page_view,05:25.7,201,,social
1797,1430,page_view,11:54.3,404,,social
9322,5464,page_view,13:36.4,305,,paid_ads
7411,4460,page_view,20:46.0,101,,organic
9323,5464,add_to_cart,21:36.4,305,,paid_ads
3819,2522,page_view,25:20.7,404,,social
9324,5464,checkout_start,28:36.4,305,,paid_ads
3914,2566,page_view,29:02.4,404,,paid_ads
9325,5464,payment_info,31:36.4,305,,paid_ads
9326,5464,purchase,34:36.4,305,62.9,paid_ads
5467,3409,page_view,34:36.5,201,,social
8621,5083,page_view,34:45.9,404,,social
6572,4020,page_view,35:48.9,101,,paid_ads
1898,1483,page_view,54:05.2,404,,organic
3647,2429,page_view,29:14.6,102,,organic
3648,2429,add_to_cart,37:14.6,102,,organic
7777,4651,page_view,57:10.3,101,,paid_ads
3449,2327,page_view,01:58.7,305,,paid_ads
2481,1817,page_view,06:50.8,201,,social
2025,1542,page_view,07:44.2,101,,organic
4929,3107,page_view,10:26.2,205,,organic
4491,2867,page_view,12:52.0,205,,social
2377,1759,page_view,19:37.4,101,,organic
1364,1210,page_view,22:19.4,205,,email
1760,1412,page_view,32:26.2,201,,organic
6776,4136,page_view,37:04.3,205,,social
7247,4382,page_view,39:27.9,305,,email
9228,5410,page_view,39:31.9,101,,organic
1761,1412,add_to_cart,43:26.2,201,,organic
8433,4989,page_view,43:44.3,404,,organic
1762,1412,checkout_start,44:26.2,201,,organic
6777,4136,add_to_cart,46:04.3,205,,social
7248,4382,add_to_cart,47:27.9,305,,email
1763,1412,payment_info,50:26.2,201,,organic
6778,4136,checkout_start,56:04.3,205,,social
6779,4136,payment_info,03:04.3,205,,social
6780,4136,purchase,05:04.3,205,146.96,social
6857,4184,page_view,34:21.7,404,,paid_ads
7629,4577,page_view,50:41.9,305,,organic
6075,3740,page_view,52:05.9,102,,social
5363,3354,page_view,56:54.4,102,,paid_ads
3129,2161,page_view,26:53.3,305,,social
4761,3009,page_view,36:43.2,404,,social
4762,3009,add_to_cart,48:43.2,404,,social
7662,4593,page_view,52:39.6,305,,organic
6114,3767,page_view,56:41.8,404,,organic
9585,5590,page_view,05:10.5,305,,paid_ads
4601,2928,page_view,05:13.9,305,,organic
3172,2180,page_view,06:04.1,305,,paid_ads
9586,5590,add_to_cart,18:10.5,305,,paid_ads
2990,2082,page_view,42:02.7,102,,organic
8322,4937,page_view,55:07.2,205,,organic
8514,5040,page_view,58:43.4,101,,organic
8515,5040,add_to_cart,05:43.4,101,,organic
8323,4937,add_to_cart,11:07.2,205,,organic
8516,5040,checkout_start,11:43.4,101,,organic
8324,4937,checkout_start,15:07.2,205,,organic
8325,4937,payment_info,18:07.2,205,,organic
8326,4937,purchase,19:07.2,205,88.47,organic
8517,5040,payment_info,19:43.4,101,,organic
8518,5040,purchase,24:43.4,101,39.64,organic
5835,3607,page_view,29:25.4,205,,paid_ads
9664,5631,page_view,38:18.0,205,,email
9527,5561,page_view,40:03.0,201,,paid_ads
1611,1347,page_view,56:09.5,102,,organic
3313,2255,page_view,10:16.0,201,,organic
1612,1347,add_to_cart,15:09.5,102,,organic
1613,1347,checkout_start,21:09.5,102,,organic
1614,1347,payment_info,24:09.5,102,,organic
3517,2364,page_view,24:26.3,201,,organic
1615,1347,purchase,25:09.5,102,56.79,organic
2836,1989,page_view,42:56.4,404,,organic
6376,3914,page_view,48:07.0,101,,paid_ads
4277,2758,page_view,50:02.2,102,,social
2230,1677,page_view,50:03.4,305,,paid_ads
5032,3163,page_view,57:42.9,201,,social
8500,5028,page_view,01:55.7,102,,organic
6039,3721,page_view,34:09.9,201,,paid_ads
4806,3037,page_view,35:53.7,201,,organic
8539,5049,page_view,38:13.5,205,,paid_ads
3545,2379,page_view,38:19.6,404,,social
4523,2889,page_view,39:12.7,305,,social
1904,1486,page_view,42:35.3,201,,social
6040,3721,add_to_cart,53:09.9,201,,paid_ads
6041,3721,checkout_start,56:09.9,201,,paid_ads
6042,3721,payment_info,00:09.9,201,,paid_ads
2967,2068,page_view,03:37.7,102,,organic
6043,3721,purchase,05:09.9,201,30.01,paid_ads
1368,1213,page_view,19:41.2,205,,social
6937,4228,page_view,25:57.4,201,,paid_ads
6938,4228,add_to_cart,32:57.4,201,,paid_ads
10071,5836,page_view,36:52.3,102,,social
4085,2660,page_view,46:25.6,404,,paid_ads
4109,2671,page_view,50:13.1,102,,organic
5286,3308,page_view,52:51.1,305,,paid_ads
4086,2660,add_to_cart,05:25.6,404,,paid_ads
1195,1112,page_view,07:02.8,404,,paid_ads
4110,2671,add_to_cart,08:13.1,102,,organic
4087,2660,checkout_start,08:25.6,404,,paid_ads
6626,4046,page_view,13:45.6,101,,social
4088,2660,payment_info,15:25.6,404,,paid_ads
7334,4425,page_view,18:45.2,201,,social
6627,4046,add_to_cart,19:45.6,101,,social
4089,2660,purchase,20:25.6,404,78.79,paid_ads
10107,5851,page_view,22:53.4,101,,organic
1196,1112,add_to_cart,23:02.8,404,,paid_ads
6628,4046,checkout_start,29:45.6,101,,social
6629,4046,payment_info,37:45.6,101,,social
6630,4046,purchase,38:45.6,101,162.95,social
10273,5942,page_view,41:26.1,205,,organic
10168,5890,page_view,42:32.6,404,,organic
6302,3876,page_view,44:34.3,305,,organic
10169,5890,add_to_cart,45:32.6,404,,organic
10170,5890,checkout_start,47:32.6,404,,organic
5552,3467,page_view,48:34.2,201,,email
6303,3876,add_to_cart,50:34.3,305,,organic
1281,1168,page_view,51:13.9,101,,paid_ads
7602,4560,page_view,58:36.6,305,,organic
5553,3467,add_to_cart,04:34.2,201,,email
4704,2980,page_view,05:20.3,305,,email
5554,3467,checkout_start,07:34.2,201,,email
5555,3467,payment_info,09:34.2,201,,email
5556,3467,purchase,14:34.2,201,79.08,email
3951,2587,page_view,23:37.9,404,,social
1450,1255,page_view,36:17.9,205,,social
9593,5593,page_view,41:16.9,201,,organic
4903,3096,page_view,41:57.8,201,,organic
4077,2656,page_view,50:01.3,305,,organic
4904,3096,add_to_cart,54:57.8,201,,organic
4905,3096,checkout_start,02:57.8,201,,organic
4078,2656,add_to_cart,07:01.3,305,,organic
9720,5657,page_view,07:26.5,404,,social
4906,3096,payment_info,09:57.8,201,,organic
1115,1066,page_view,10:02.7,201,,organic
4907,3096,purchase,13:57.8,201,190.21,organic
4079,2656,checkout_start,17:01.3,305,,organic
4080,2656,payment_info,21:01.3,305,,organic
2288,1709,page_view,22:00.7,205,,social
4081,2656,purchase,25:01.3,305,128.92,organic
8467,5010,page_view,34:23.6,205,,organic
2289,1709,add_to_cart,35:00.7,205,,social
2290,1709,checkout_start,42:00.7,205,,social
2291,1709,payment_info,50:00.7,205,,social
2292,1709,purchase,52:00.7,205,110.93,social
4164,2702,page_view,39:31.8,101,,organic
6741,4115,page_view,50:23.3,201,,social
5190,3243,page_view,54:51.3,305,,social
5491,3421,page_view,52:39.4,102,,paid_ads
4723,2990,page_view,00:14.0,404,,organic
4002,2617,page_view,02:11.2,201,,social
2638,1899,page_view,11:06.2,305,,organic
4003,2617,add_to_cart,19:11.2,201,,social
5531,3453,page_view,20:07.0,205,,organic
2639,1899,add_to_cart,21:06.2,305,,organic
5214,3267,page_view,24:54.4,201,,social
4004,2617,checkout_start,26:11.2,201,,social
4005,2617,payment_info,28:11.2,201,,social
4006,2617,purchase,31:11.2,201,187.95,social
2171,1638,page_view,31:55.3,205,,social
5532,3453,add_to_cart,40:07.0,205,,organic
5533,3453,checkout_start,41:07.0,205,,organic
4669,2962,page_view,44:44.0,404,,social
3692,2452,page_view,52:24.4,101,,organic
3693,2452,add_to_cart,01:24.4,101,,organic
3694,2452,checkout_start,02:24.4,101,,organic
3695,2452,payment_info,05:24.4,101,,organic
3696,2452,purchase,09:24.4,101,75.98,organic
9480,5535,page_view,27:43.3,102,,social
2662,1912,page_view,33:58.5,305,,organic
2676,1920,page_view,39:33.7,102,,organic
6257,3845,page_view,41:48.5,102,,organic
2056,1560,page_view,48:31.7,205,,social
5882,3627,page_view,53:04.4,404,,organic
5883,3627,add_to_cart,00:04.4,404,,organic
8286,4913,page_view,00:19.0,101,,social
5884,3627,checkout_start,01:04.4,404,,organic
6186,3799,page_view,05:29.7,205,,organic
5885,3627,payment_info,07:04.4,404,,organic
5886,3627,purchase,09:04.4,404,167.14,organic
4995,3145,page_view,14:40.7,201,,organic
7689,4607,page_view,38:28.1,101,,paid_ads
6060,3731,page_view,37:19.3,205,,organic
8120,4826,page_view,04:12.4,205,,organic
9715,5656,page_view,04:29.4,205,,paid_ads
9716,5656,add_to_cart,24:29.4,205,,paid_ads
9717,5656,checkout_start,25:29.4,205,,paid_ads
9718,5656,payment_info,27:29.4,205,,paid_ads
9719,5656,purchase,32:29.4,205,76.29,paid_ads
8884,5226,page_view,34:37.2,102,,organic
6790,4141,page_view,39:37.5,102,,organic
9888,5746,page_view,50:16.8,201,,email
2412,1780,page_view,53:03.1,102,,social
8885,5226,add_to_cart,53:37.2,102,,organic
7137,4336,page_view,55:40.3,305,,social
2533,1841,page_view,55:54.1,205,,organic
2534,1841,add_to_cart,59:54.1,205,,organic
8886,5226,checkout_start,01:37.2,102,,organic
6306,3879,page_view,05:03.7,205,,social
8887,5226,payment_info,08:37.2,102,,organic
2535,1841,checkout_start,09:54.1,205,,organic
8888,5226,purchase,13:37.2,102,138.55,organic
7663,4594,page_view,14:04.7,201,,social
2536,1841,payment_info,15:54.1,205,,organic
2537,1841,purchase,16:54.1,205,158.24,organic
3061,2119,page_view,25:37.0,101,,organic
6169,3788,page_view,38:04.6,404,,organic
6390,3923,page_view,42:53.0,205,,organic
10037,5818,page_view,45:13.8,102,,social
6818,4159,page_view,45:42.0,305,,paid_ads
6029,3719,page_view,48:23.3,404,,paid_ads
10038,5818,add_to_cart,49:13.8,102,,social
10039,5818,checkout_start,51:13.8,102,,social
6170,3788,add_to_cart,53:04.6,404,,organic
10040,5818,payment_info,58:13.8,102,,social
5414,3379,page_view,01:56.8,404,,social
1811,1440,page_view,02:48.8,205,,social
10041,5818,purchase,03:13.8,102,142.9,social
6030,3719,add_to_cart,08:23.3,404,,paid_ads
6031,3719,checkout_start,10:23.3,404,,paid_ads
5735,3558,page_view,11:48.7,101,,social
6032,3719,payment_info,13:23.3,404,,paid_ads
6033,3719,purchase,18:23.3,404,71.13,paid_ads
10303,5960,page_view,00:12.7,101,,organic
3135,2163,page_view,08:52.6,201,,organic
6640,4055,page_view,09:30.7,102,,paid_ads
7966,4740,page_view,15:53.3,305,,organic
5114,3209,page_view,21:26.2,404,,paid_ads
6641,4055,add_to_cart,22:30.7,102,,paid_ads
3136,2163,add_to_cart,23:52.6,201,,organic
7967,4740,add_to_cart,27:53.3,305,,organic
7968,4740,checkout_start,37:53.3,305,,organic
2318,1724,page_view,39:45.7,102,,social
7969,4740,payment_info,41:53.3,305,,organic
7970,4740,purchase,42:53.3,305,63.24,organic
8259,4899,page_view,17:09.7,404,,paid_ads
4199,2719,page_view,23:21.9,305,,social
7052,4296,page_view,24:50.4,404,,organic
5702,3542,page_view,35:41.8,201,,paid_ads
7163,4351,page_view,37:20.9,404,,organic
7053,4296,add_to_cart,41:50.4,404,,organic
7605,4563,page_view,42:36.3,404,,organic
1038,1019,page_view,46:44.8,101,,paid_ads
1039,1019,add_to_cart,48:44.8,101,,paid_ads
7054,4296,checkout_start,48:50.4,404,,organic
7055,4296,payment_info,50:50.4,404,,organic
6691,4087,page_view,59:17.5,201,,social
7515,4510,page_view,59:44.3,305,,paid_ads
9007,5290,page_view,02:46.7,102,,organic
4118,2675,page_view,07:09.1,305,,paid_ads
7516,4510,add_to_cart,10:44.3,305,,paid_ads
3036,2102,page_view,16:09.9,205,,organic
1118,1069,page_view,23:31.4,404,,paid_ads
6113,3766,page_view,29:44.1,305,,organic
6078,3743,page_view,35:48.9,201,,organic
9728,5664,page_view,43:07.2,201,,organic
9729,5664,add_to_cart,45:07.2,201,,organic
1121,1071,page_view,46:19.7,305,,organic
9730,5664,checkout_start,50:07.2,201,,organic
9731,5664,payment_info,56:07.2,201,,organic
1110,1061,page_view,56:08.8,205,,social
4214,2728,page_view,57:32.1,101,,paid_ads
9732,5664,purchase,58:07.2,201,179.73,organic
4215,2728,add_to_cart,08:32.1,101,,paid_ads
1657,1367,page_view,10:17.6,205,,email
3176,2183,page_view,12:17.2,205,,organic
1557,1315,page_view,12:36.5,205,,organic
5550,3465,page_view,17:15.6,305,,social
1658,1367,add_to_cart,22:17.6,205,,email
1659,1367,checkout_start,25:17.6,205,,email
1660,1367,payment_info,30:17.6,205,,email
1558,1315,add_to_cart,31:36.5,205,,organic
1661,1367,purchase,32:17.6,205,98.43,email
1559,1315,checkout_start,35:36.5,205,,organic
9293,5448,page_view,37:00.4,102,,organic
1560,1315,payment_info,38:36.5,205,,organic
1561,1315,purchase,43:36.5,205,63.12,organic
9294,5448,add_to_cart,46:00.4,102,,organic
5781,3582,page_view,47:45.5,305,,paid_ads
3940,2580,page_view,50:23.8,205,,organic
2405,1777,page_view,12:53.6,101,,social
2406,1777,add_to_cart,21:53.6,101,,social
2407,1777,checkout_start,29:53.6,101,,social
2783,1967,page_view,34:03.9,205,,social
5174,3232,page_view,37:34.0,102,,organic
2408,1777,payment_info,37:53.6,101,,social
2409,1777,purchase,40:53.6,101,146.67,social
2784,1967,add_to_cart,41:03.9,205,,social
7576,4543,page_view,49:28.7,404,,organic
4816,3043,page_view,02:40.1,201,,social
6500,3987,page_view,13:11.8,101,,social
5956,3676,page_view,16:19.6,102,,email
6501,3987,add_to_cart,22:11.8,101,,social
5957,3676,add_to_cart,24:19.6,102,,email
6502,3987,checkout_start,25:11.8,101,,social
4237,2743,page_view,29:19.6,102,,organic
5958,3676,checkout_start,29:19.6,102,,email
4784,3022,page_view,30:51.1,101,,paid_ads
6503,3987,payment_info,33:11.8,101,,social
6504,3987,purchase,35:11.8,101,28,social
3800,2511,page_view,37:18.5,102,,social
1912,1492,page_view,39:28.2,101,,organic
4040,2636,page_view,45:06.9,101,,organic
1401,1231,page_view,53:19.1,404,,organic
9802,5698,page_view,54:14.6,404,,organic
7384,4449,page_view,57:16.0,201,,organic
7385,4449,add_to_cart,14:16.0,201,,organic
9172,5375,page_view,15:44.6,201,,organic
7386,4449,checkout_start,16:16.0,201,,organic
7387,4449,payment_info,21:16.0,201,,organic
7388,4449,purchase,23:16.0,201,48.51,organic
6544,4008,page_view,27:18.5,404,,social
6865,4192,page_view,55:18.6,102,,email
3954,2590,page_view,12:47.3,102,,social
5528,3450,page_view,14:12.5,205,,social
2561,1859,page_view,51:33.9,201,,email
2562,1859,add_to_cart,57:33.9,201,,email
2563,1859,checkout_start,58:33.9,201,,email
8295,4918,page_view,59:48.0,205,,social
2564,1859,payment_info,00:33.9,201,,email
9407,5499,page_view,05:39.0,205,,organic
9408,5499,add_to_cart,07:39.0,205,,organic
7534,4523,page_view,08:15.9,101,,organic
7535,4523,add_to_cart,10:15.9,101,,organic
8296,4918,add_to_cart,12:48.0,205,,social
7536,4523,checkout_start,20:15.9,101,,organic
8651,5104,page_view,21:18.5,205,,social
7537,4523,payment_info,24:15.9,101,,organic
9570,5582,page_view,29:12.7,102,,email
7538,4523,purchase,29:15.9,101,92.22,organic
5670,3523,page_view,32:36.2,201,,organic
9571,5582,add_to_cart,33:12.7,102,,email
9572,5582,checkout_start,43:12.7,102,,email
4370,2808,page_view,48:14.8,305,,paid_ads
3826,2527,page_view,52:13.9,201,,organic
5292,3313,page_view,56:25.8,201,,paid_ads
6992,4260,page_view,45:44.5,404,,social
7748,4634,page_view,59:10.3,205,,paid_ads
5520,3442,page_view,00:49.7,404,,social
6665,4069,page_view,24:02.6,305,,email
1927,1502,page_view,24:22.4,305,,paid_ads
3686,2446,page_view,41:30.8,201,,organic
2069,1571,page_view,26:37.3,404,,social
8511,5037,page_view,44:35.3,305,,social
2797,1972,page_view,03:44.2,404,,social
2909,2037,page_view,19:36.3,201,,paid_ads
2919,2041,page_view,26:03.2,305,,social
6736,4112,page_view,31:29.3,101,,organic
9274,5440,page_view,37:40.6,102,,organic
5897,3635,page_view,39:07.9,102,,paid_ads
8923,5243,page_view,51:33.6,101,,organic
9275,5440,add_to_cart,55:40.6,102,,organic
8864,5217,page_view,57:16.0,101,,paid_ads
9276,5440,checkout_start,02:40.6,102,,organic
9277,5440,payment_info,04:40.6,102,,organic
1386,1221,page_view,06:46.2,201,,organic
9278,5440,purchase,08:40.6,102,48.86,organic
1387,1221,add_to_cart,13:46.2,201,,organic
1388,1221,checkout_start,23:46.2,201,,organic
7886,4696,page_view,25:43.9,305,,social
4882,3083,page_view,26:40.3,305,,organic
6079,3744,page_view,28:26.8,404,,social
7680,4603,page_view,53:15.7,201,,paid_ads
7931,4723,page_view,53:32.1,201,,email
9790,5693,page_view,02:46.9,404,,paid_ads
7681,4604,page_view,08:31.0,305,,social
7932,4723,add_to_cart,10:32.1,201,,email
7682,4604,add_to_cart,12:31.0,305,,social
7933,4723,checkout_start,12:32.1,201,,email
7934,4723,payment_info,14:32.1,201,,email
3887,2552,page_view,15:25.6,101,,organic
7935,4723,purchase,19:32.1,201,148.62,email
5456,3403,page_view,21:00.1,205,,paid_ads
9787,5690,page_view,21:55.4,101,,paid_ads
3385,2285,page_view,37:36.8,404,,organic
7420,4465,page_view,43:55.2,205,,paid_ads
4986,3139,page_view,47:44.6,305,,paid_ads
4512,2882,page_view,48:36.8,404,,social
4987,3139,add_to_cart,50:44.6,305,,paid_ads
1241,1137,page_view,53:39.2,404,,social
4988,3139,checkout_start,59:44.6,305,,paid_ads
10284,5949,page_view,01:09.5,205,,paid_ads
4989,3139,payment_info,05:44.6,305,,paid_ads
5182,3236,page_view,09:41.0,305,,social
8123,4829,page_view,14:47.8,404,,organic
1662,1368,page_view,29:29.6,102,,organic
7539,4524,page_view,29:47.4,201,,organic
7540,4524,add_to_cart,37:47.4,201,,organic
7541,4524,checkout_start,47:47.4,201,,organic
4552,2902,page_view,55:37.9,305,,social
2394,1771,page_view,55:40.2,305,,organic
8090,4809,page_view,55:46.5,101,,organic
1847,1457,page_view,57:38.6,101,,paid_ads
9536,5565,page_view,23:50.0,205,,organic
6384,3918,page_view,27:44.4,102,,email
9608,5600,page_view,41:04.8,201,,organic
10009,5803,page_view,44:57.5,404,,organic
6385,3918,add_to_cart,46:44.4,102,,email
6499,3986,page_view,47:28.2,404,,organic
9353,5477,page_view,56:38.9,102,,organic
5432,3387,page_view,59:39.3,201,,organic
8528,5046,page_view,08:21.2,201,,paid_ads
2663,1913,page_view,09:59.5,201,,organic
2664,1913,add_to_cart,24:59.5,201,,organic
2665,1913,checkout_start,33:59.5,201,,organic
2666,1913,payment_info,36:59.5,201,,organic
2667,1913,purchase,38:59.5,201,28.57,organic
6513,3991,page_view,03:22.7,201,,organic
5418,3382,page_view,16:22.5,404,,email
5419,3382,add_to_cart,19:22.5,404,,email
4468,2855,page_view,19:26.8,305,,organic
4469,2855,add_to_cart,22:26.8,305,,organic
5420,3382,checkout_start,25:22.5,404,,email
4470,2855,checkout_start,25:26.8,305,,organic
10270,5939,page_view,29:46.7,102,,social
5421,3382,payment_info,32:22.5,404,,email
4471,2855,payment_info,32:26.8,305,,organic
5422,3382,purchase,34:22.5,404,173.59,email
4472,2855,purchase,35:26.8,305,133.89,organic
3476,2340,page_view,37:48.8,404,,organic
2228,1675,page_view,42:00.6,404,,organic
1232,1132,page_view,56:04.9,101,,social
8798,5184,page_view,59:56.2,201,,paid_ads
9415,5502,page_view,02:02.2,205,,email
7678,4601,page_view,03:10.3,101,,social
8799,5184,add_to_cart,15:56.2,201,,paid_ads
1780,1421,page_view,17:56.6,201,,organic
8800,5184,checkout_start,18:56.2,201,,paid_ads
8801,5184,payment_info,22:56.2,201,,paid_ads
8802,5184,purchase,24:56.2,201,34.54,paid_ads
4675,2967,page_view,30:47.2,102,,email
6891,4202,page_view,37:55.8,101,,organic
4676,2967,add_to_cart,40:47.2,102,,email
4677,2967,checkout_start,46:47.2,102,,email
10295,5956,page_view,50:24.3,305,,social
4678,2967,payment_info,53:47.2,102,,email
10296,5956,add_to_cart,54:24.3,305,,social
4679,2967,purchase,57:47.2,102,110.9,email
6443,3954,page_view,03:41.5,305,,organic
10297,5956,checkout_start,04:24.3,305,,social
10298,5956,payment_info,11:24.3,305,,social
10299,5956,purchase,14:24.3,305,174.96,social
1391,1224,page_view,19:35.1,404,,organic
6444,3954,add_to_cart,20:41.5,305,,organic
6445,3954,checkout_start,22:41.5,305,,organic
6272,3859,page_view,25:04.3,305,,organic
6446,3954,payment_info,25:41.5,305,,organic
6447,3954,purchase,27:41.5,305,81.42,organic
9256,5428,page_view,34:41.9,205,,organic
4434,2842,page_view,35:01.7,201,,social
1470,1264,page_view,51:37.2,101,,social
9884,5742,page_view,02:24.8,101,,paid_ads
6809,4154,page_view,08:10.5,201,,organic
8730,5148,page_view,16:30.5,102,,paid_ads
2469,1810,page_view,19:10.2,201,,organic
9119,5345,page_view,25:03.4,205,,social
6810,4154,add_to_cart,25:10.5,201,,organic
8731,5148,add_to_cart,30:30.5,102,,paid_ads
8732,5148,checkout_start,32:30.5,102,,paid_ads
8733,5148,payment_info,35:30.5,102,,paid_ads
8734,5148,purchase,36:30.5,102,128.25,paid_ads
9067,5320,page_view,46:19.4,102,,organic
1588,1331,page_view,50:50.1,404,,organic
8990,5283,page_view,51:42.8,101,,organic
9068,5320,add_to_cart,01:19.4,102,,organic
9069,5320,checkout_start,02:19.4,102,,organic
9070,5320,payment_info,04:19.4,102,,organic
8959,5261,page_view,05:10.5,101,,organic
9071,5320,purchase,08:19.4,102,137.7,organic
3697,2453,page_view,17:33.1,101,,organic
8960,5261,add_to_cart,23:10.5,101,,organic
4937,3111,page_view,24:26.1,102,,social
8597,5077,page_view,27:37.2,201,,paid_ads
8961,5261,checkout_start,30:10.5,101,,organic
2514,1834,page_view,32:42.8,205,,paid_ads
7593,4555,page_view,33:20.7,102,,paid_ads
8962,5261,payment_info,38:10.5,101,,organic
8963,5261,purchase,40:10.5,101,134.24,organic
4047,2639,page_view,43:04.9,305,,social
1601,1340,page_view,43:17.0,305,,organic
8598,5077,add_to_cart,43:37.2,201,,paid_ads
8599,5077,checkout_start,44:37.2,201,,paid_ads
2837,1990,page_view,46:44.4,101,,organic
8600,5077,payment_info,48:37.2,201,,paid_ads
6243,3838,page_view,49:20.0,305,,email
8601,5077,purchase,53:37.2,201,107.99,paid_ads
5911,3641,page_view,53:58.2,101,,organic
1881,1474,page_view,54:54.9,201,,social
1882,1474,add_to_cart,57:54.9,201,,social
2838,1990,add_to_cart,59:44.4,101,,organic
6244,3838,add_to_cart,00:20.0,305,,email
2839,1990,checkout_start,03:44.4,101,,organic
6245,3838,checkout_start,04:20.0,305,,email
1883,1474,checkout_start,04:54.9,201,,social
2840,1990,payment_info,06:44.4,101,,organic
2859,2004,page_view,07:09.9,101,,organic
6246,3838,payment_info,09:20.0,305,,email
2841,1990,purchase,09:44.4,101,113.72,organic
1884,1474,payment_info,12:54.9,201,,social
6247,3838,purchase,13:20.0,305,22.91,email
1325,1191,page_view,23:27.6,404,,organic
1168,1097,page_view,32:14.5,404,,organic
2103,1593,page_view,33:42.9,205,,social
6908,4214,page_view,34:20.9,205,,organic
6909,4214,add_to_cart,40:20.9,205,,organic
10184,5897,page_view,47:56.6,102,,social
6631,4047,page_view,02:33.3,305,,organic
1369,1214,page_view,15:49.9,102,,paid_ads
1370,1214,add_to_cart,35:49.9,102,,paid_ads
7241,4380,page_view,36:55.0,201,,organic
4648,2949,page_view,37:16.4,201,,organic
7221,4371,page_view,42:46.2,201,,paid_ads
1371,1214,checkout_start,42:49.9,102,,paid_ads
7242,4380,add_to_cart,46:55.0,201,,organic
7243,4380,checkout_start,47:55.0,201,,organic
6014,3710,page_view,49:34.8,305,,paid_ads
3689,2449,page_view,51:40.6,205,,social
7244,4380,payment_info,51:55.0,201,,organic
7245,4380,purchase,56:55.0,201,40,organic
4974,3134,page_view,07:02.8,102,,social
6285,3867,page_view,10:01.4,101,,social
9190,5386,page_view,20:30.1,201,,organic
5692,3536,page_view,25:05.3,101,,social
2202,1661,page_view,28:08.0,102,,paid_ads
3414,2307,page_view,31:37.7,101,,social
5220,3272,page_view,35:35.1,404,,organic
3353,2273,page_view,44:21.2,101,,organic
4034,2631,page_view,46:32.3,205,,organic
5221,3272,add_to_cart,46:35.1,404,,organic
5222,3272,checkout_start,52:35.1,404,,organic
3271,2234,page_view,55:25.6,404,,organic
5223,3272,payment_info,56:35.1,404,,organic
2647,1902,page_view,57:07.6,201,,organic
3272,2234,add_to_cart,58:25.6,404,,organic
3354,2273,add_to_cart,59:21.2,101,,organic
5224,3272,purchase,59:35.1,404,121.77,organic
3355,2273,checkout_start,07:21.2,101,,organic
9980,5788,page_view,10:07.4,205,,organic
7813,4669,page_view,12:35.2,205,,organic
3356,2273,payment_info,14:21.2,101,,organic
3357,2273,purchase,15:21.2,101,128.39,organic
7045,4293,page_view,33:28.1,201,,organic
9624,5611,page_view,37:13.7,404,,email
7803,4664,page_view,50:36.3,101,,organic
7046,4293,add_to_cart,53:28.1,201,,organic
7047,4293,checkout_start,58:28.1,201,,organic
4137,2683,page_view,05:52.0,205,,organic
10360,5991,page_view,05:56.5,201,,email
7048,4293,payment_info,06:28.1,201,,organic
7049,4293,purchase,08:28.1,201,169.53,organic
10361,5991,add_to_cart,10:56.5,201,,email
2040,1553,page_view,12:33.0,205,,organic
1874,1468,page_view,25:49.5,305,,social
1875,1468,add_to_cart,31:49.5,305,,social
6734,4111,page_view,33:07.8,101,,social
6735,4111,add_to_cart,53:07.8,101,,social
2386,1766,page_view,58:08.6,102,,organic
4741,3000,page_view,02:19.9,102,,organic
3653,2432,page_view,04:33.8,205,,organic
3654,2432,add_to_cart,07:33.8,205,,organic
2387,1766,add_to_cart,09:08.6,102,,organic
3655,2432,checkout_start,17:33.8,205,,organic
4742,3000,add_to_cart,18:19.9,102,,organic
3656,2432,payment_info,22:33.8,205,,organic
4743,3000,checkout_start,28:19.9,102,,organic
2702,1932,page_view,29:27.3,102,,email
2703,1932,add_to_cart,33:27.3,102,,email
4744,3000,payment_info,34:19.9,102,,organic
9813,5705,page_view,37:05.9,102,,organic
4745,3000,purchase,38:19.9,102,47.71,organic
2704,1932,checkout_start,43:27.3,102,,email
1411,1239,page_view,43:33.4,205,,social
2705,1932,payment_info,47:27.3,102,,email
2706,1932,purchase,50:27.3,102,161.51,email
5210,3263,page_view,01:05.6,305,,social
2835,1988,page_view,05:42.5,102,,social
5914,3644,page_view,23:07.2,201,,paid_ads
5558,3469,page_view,41:28.7,205,,organic
5559,3469,add_to_cart,46:28.7,205,,organic
5560,3469,checkout_start,54:28.7,205,,organic
5561,3469,payment_info,02:28.7,205,,organic
5562,3469,purchase,03:28.7,205,40.83,organic
6573,4021,page_view,12:51.7,205,,social
6574,4021,add_to_cart,25:51.7,205,,social
1443,1252,page_view,30:06.6,205,,social
8100,4818,page_view,47:57.0,205,,organic
1821,1445,page_view,54:58.8,102,,organic
8101,4818,add_to_cart,03:57.0,205,,organic
7942,4726,page_view,07:57.4,201,,organic
